Year,Model,Color,Base MSRP,Total MSRP,Selling Price,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State,Options
2023,SE AWD,Silver Sky Metallic,43090,46175,,0.0,43090.0,Factory to port,True,DealerHold,JTMAB3FV0PD153399,Faith's Toyota Ford,VT,50 State Emissions | Quick Charge Cable Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Ice Cap,43090,46484,46484.0,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD153533,Lia Toyota,MA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Ice Cap,43090,47288,47288.0,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD153676,Smithtown Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Ice Cap,43090,47767,47767.0,0.0,43090.0,Factory to port,False,Available,JTMAB3FV0PD153693,Empire Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Sill Protectors[installed_msrp] | Fog Light Accent[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Silver Sky Metallic,43090,47248,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD153774,Toyota of Watertown,MA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Ice Cap,43090,46484,,0.0,43090.0,At dealer,False,DealerHold,JTMAB3FV0PD153855,Fremont Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,46175,,0.0,43090.0,Factory to port,False,DealerHold,JTMAB3FV0PD154102,Woburn Toyota,MA,50 State Emissions | Quick Charge Cable Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,46105,,0.0,43090.0,Port to dealer,False,,JTMAB3FV0PD154133,Envision Toyota of Norwalk,CA,50 State Emissions | Weather & Moonroof Package
2023,SE AWD,Ice Cap,43090,46414,,0.0,43090.0,Factory to port,False,DealerHold,JTMAB3FV0PD154150,Lithia Toyota of Springfield,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Ice Cap,43090,46414,46414.0,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD154214,Hillside Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,46414,46414.0,0.0,43090.0,At dealer,False,,JTMAB3FV0PD154228,Hansel Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,46414,,0.0,43090.0,At dealer,True,Available,JTMAB3FV0PD154231,San Francisco Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Weather & Moonroof Package
2023,SE AWD,Silver Sky Metallic,43090,46414,45664.0,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD154259,Hoffman Toyota,CT,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Weather & Moonroof Package
2023,SE AWD,Ice Cap,43090,47463,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD154262,Millennium Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Ice Cap,43090,46484,,0.0,43090.0,Port to dealer,False,,JTMAB3FV0PD154293,Toyota of Gladstone,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Blueprint,43090,47463,47463.0,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD154410,Westbury Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,46414,53409.0,0.0,43090.0,At dealer,False,,JTMAB3FV0PD154729,City Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,46105,,0.0,43090.0,Port to dealer,False,,JTMAB3FV0PD154732,Toyota of Glendale,CA,50 State Emissions | Weather & Moonroof Package
2023,SE AWD,Blueprint,43090,46484,,0.0,43090.0,Port to dealer,False,DealerHold,JTMAB3FV0PD154830,Toyota of Gladstone,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Ice Cap,43090,46509,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD154844,New Country Toyota of Westport,CT,50 State Emissions | All-Weather Liner Package[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Ice Cap,43090,46798,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD155010,Plaza Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Body Side Moldings[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Supersonic Red,43090,47673,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD155119,Toyota of Watertown,MA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,46414,,0.0,43090.0,Port to dealer,False,,JTMAB3FV0PD155122,Beaverton Toyota,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Blueprint,43090,46414,45819.0,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD155153,Toyota of Hackensack,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Supersonic Red,43090,46909,49904.0,0.0,43090.0,Port to dealer,False,,JTMAB3FV0PD155220,Kendall Toyota,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Special Color | Weather & Moonroof Package
2023,SE AWD,Supersonic Red,43090,47538,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD155279,Fred Beans Toyota of Flemington,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Door Edge Guards[installed_msrp] | Fog Light Accent[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,46414,,0.0,43090.0,Factory to port,False,DealerHold,JTMAB3FV0PD155427,Heritage Toyota,VT,50 State Emissions | All-Weather Liner Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,46654,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD155444,Toyota of Wellesley,MA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,46613,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD155461,Larry Lassen Toyota,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Sill Protectors[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,46548,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD155590,Plaza Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,46105,,0.0,43090.0,Port to dealer,False,,JTMAB3FV0PD155671,Toyota of Glendale,CA,50 State Emissions | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,46414,49409.0,0.0,43090.0,Port to dealer,False,,JTMAB3FV0PD155685,Kendall Toyota,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Weather & Moonroof Package
2023,SE AWD,Silver Sky Metallic,43090,46414,,0.0,43090.0,At dealer,False,Available,JTMAB3FV0PD155721,Victory Toyota of San Bruno,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Ice Cap,43090,47766,,1495.0,44585.0,Factory to port,True,DealerHold,JTMAB3FV0PD155766,Price LeBlanc Toyota,LA,** -Port Installed (AWD) | ** -Port Installed (PRM) | 50 State Emissions | Connectivity Kit | Cross Bars for Roof Rail | Mud Guards | PREMIER-PACKAGE | Premium Carpet Mat Set | Spider Cargo Net | Vehicle Fueling (4 Gal.) | Vehicle Protection Premium Package | Weather & Moonroof Package
2023,SE AWD,Ice Cap,43090,47742,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD155797,Millennium Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Blueprint,43090,47102,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD155816,Lithia Toyota,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Silver Sky Metallic,43090,46414,46414.0,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD155864,AutoNation Toyota Hayward,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,46414,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD155931,San Francisco Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Weather & Moonroof Package
2023,SE AWD,Blueprint,43090,47742,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD155959,Advantage Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Silver Sky Metallic,43090,46827,46827.0,0.0,43090.0,Factory to port,False,DealerHold,JTMAB3FV0PD155962,Jones Toyota,MD,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,47392,47392.0,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD155976,Star Toyota of Bayside,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Blueprint,43090,47172,,2596.0,45686.0,Factory to port,False,DealerHold,JTMAB3FV0PD156013,Gresham Toyota,OR,50 State Emissions | Adventure Protection Package | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Blueprint,43090,46793,48783.0,1990.0,45080.0,Factory to port,False,DealerHold,JTMAB3FV0PD156030,Andrew Toyota,WI,1 ANDREW SHIELD ELITE PLUS COVERAGE | 50 State Emissions | All-Weather Liner Package[installed_msrp] | Body Side Moldings[installed_msrp] | LoJack 3 year protection | Mudguards[installed_msrp] | Owner's Portfolio | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,47417,47417.0,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD156173,Northtown Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Blueprint,43090,46868,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD156237,Della Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Weather & Moonroof Package
2023,SE AWD,Blueprint,43090,47113,47113.0,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD156268,Paul Miller Toyota of West Caldwell,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Door Edge Guards[installed_msrp] | Fog Light Accent[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,46484,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD156318,Toyota of Huntington Beach,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,47172,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD156349,Royal Moore Toyota,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Supersonic Red,43090,47388,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD156397,Younger Toyota,MD,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Special Color | Weather & Moonroof Package
2023,SE AWD,Ice Cap,43090,47742,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD156478,Toyota of Massapequa,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Supersonic Red,43090,47187,47187.0,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD156531,Team Toyota of Princeton,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Special Color | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,46548,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD156545,Plaza Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,46414,51414.0,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD156559,Toyota of Santa Maria,CA,50 State Emissions | Carpet Mat Package[installed_msrp] | Owner's Portfolio | Weather & Moonroof Package
2023,SE AWD,Supersonic Red,43090,47597,,0.0,43090.0,Factory to port,False,DealerHold,JTMAB3FV0PD156593,Damian Lillard Toyota,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather & Moonroof Package
2023,SE AWD,Ice Cap,43090,47297,,0.0,43090.0,Factory to port,False,DealerHold,JTMAB3FV0PD156643,355 Toyota,MD,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,47172,,2596.0,45686.0,Factory to port,False,,JTMAB3FV0PD156660,Gresham Toyota,OR,50 State Emissions | Adventure Protection Package | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,47812,,0.0,43090.0,Factory to port,False,,JTMAB3FV0PD156786,Sunrise Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
